Id,Date,Name,Stars,Address,Country,City,Postal_Code,Score,Comments,Beach,Coffee/Tea maker,Non Smoking Rooms,n,Airport Shuttle (free),Free WiFi Internet Access Included,Rooms/Facilities for Disabled,Restaurant,Free Parking,Room-service,Garden,Family Rooms,Beach front,Spa & Wellness Centre,Fitness Room,Bar,Airport Shuttle,Parking (fee required),Wireless Lan,Swimming pool,24 hour Front Desk,Private Beach Area,BBQ facilities,Terrace,Elevator,Pets allowed,Price
206,2021-11-02,Sol Fuerteventura Jandia - All Suites,4,"Bentejui, 8, 35625 Morro del Jable, España",España,Jable,35625,"7,9",103,"9,6",0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,185
207,2021-11-02,Hotel Castilla Alicante,3,"Avenida Países Escandinavos, 7, 03540 Alicante, España",España,Alicante,03540,"8,1",1.885,"9,1",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,63
208,2021-11-02,Hotel Patagonia Sur,3,"Cobos, 11, 11005 Cádiz, España",España,Cádiz,11005,"8,0",1.087,"8,7",1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,63
209,2021-11-02,Hotel Don Manuel,4,"Linares Rivas, 4, 33206 Gijón, España",España,Gijón,33206,"7,5",700,"8,7",0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55
210,2021-11-02,Hotel Spa Porto Cristo,4,"Major, 59, 17489 Port de la Selva, España",España,Selva,17489,"8,2",1.586,"9,0",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,99
211,2021-11-02,Don Paco,3,"Colegio de la Encarnación, 1, 33500 Llanes, España",España,Llanes,33500,"9,2",969,"8,8",0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67
212,2021-11-02,Room Mate Gorka,4,"11 Gipuzkoa Plaza, 20004 San Sebastián, España",España,Sebastián,20004,"9,2",942,"9,1",1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,113
213,2021-11-02,Eurostars Ciudad de La Coruña,4,"Juan Sebastián Elcano, 13, 15002 A Coruña, España",España,Coruña,15002,"8,4",3.275,"8,5",0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,60
214,2021-11-02,Iberostar Bouganville Playa,4,"Eugenio Domínguez, 23, 38660 Adeje, España",España,Adeje,38660,"8,7",988,"8,5",0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,235
215,2021-11-02,Hotel Malaga Picasso,3,"Calle Acacias de Guadalmar, 153, Churriana, 29004 Málaga, España",España,Málaga,29004,"9,0",1.299,nan,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,72
216,2021-11-02,Hotel Las Palmas,2,"CR/ Faro Mesa Roldán, 21, 04140 Carboneras, España",España,Carboneras,04140,"8,9",191,nan,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,75
217,2021-11-02,Hotel MS Maestranza Málaga,4,"Avenida Cánovas del Castillo, 1, Centro de Málaga, 29016 Málaga, España",España,Málaga,29016,"8,5",2.230,nan,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,110
218,2021-11-02,Hotel & Diving Les Illes,3,"Illes, 55, 17258 L'Estartit, España",España,L'Estartit,17258,"7,4",599,"8,5",0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,99
219,2021-11-02,Sumus Hotel Stella & Spa 4*Superior,4,"Puntaires,1, 08397 Pineda de Mar, España",España,Mar,08397,"8,7",1.244,nan,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,66
220,2021-11-02,Hotel Madrid,3,"C/ Villa Madrid 15, 03180 Torrevieja, España",España,Torrevieja,03180,"7,9",1.347,nan,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,60
221,2021-11-02,Hotel Rovira,3,"Avenida Diputación, 6, 43850 Cambrils, España",España,Cambrils,43850,"8,3",1.058,nan,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,80
222,2021-11-02,Aparthotel Residencial Vidalbir,3,"Plaza Venus, 7, 03581 El Albir, España",España,Albir,03581,"7,1",726,Playa,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,49
223,2021-11-02,Hotel Madrid,1,"Zarandona, 18, 30720 Santiago de la Ribera, España",España,Ribera,30720,"7,2",701,nan,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,20
224,2021-11-02,MS Aguamarina Suites,4,"El Bajondillo, 57, 29620 Torremolinos, España",España,Torremolinos,29620,"8,8",1.413,"8,6",0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,62
225,2021-11-02,"GRAN HOTEL GUADALPIN BANUS, Marbella",5,"Edgar Neville, s/n , 29660 Marbella, España",España,Marbella,29660,"8,1",2.039,"8,7",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,158
226,2021-11-02,Roger de Flor Seleqtta,4,"Turó de l'Estelat, s/n, 17310 Lloret de Mar, España",España,Mar,17310,"7,5",303,nan,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,66
227,2021-11-02,Barceló Castillo Beach Resort,4,"Avenida del Castillo, s/n, 35610 Caleta de Fuste, España",España,Fuste,35610,"8,3",1.169,nan,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,129
228,2021-11-02,Sol Puerto de la Cruz Tenerife,3,"José del Campo Llanera, 2, 38400 Puerto de la Cruz, España",España,Cruz,38400,"8,0",1.036,nan,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,66
229,2021-11-02,Mainake Costa del Sol,4,"Fenicios s/n, 29740 Torre del Mar, España",España,Mar,29740,"8,4",1.100,nan,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,65
230,2021-11-02,Hotel Paraíso Del Mar,2,"Prolongación De Carabeo, 22, 29780 Nerja, España",España,Nerja,29780,"9,1",638,"8,6",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,99
231,2021-11-02,Gastrohotel Boutique RH Canfali,4,"Plaza San Jaime, 5, 03501 Benidorm, España",España,Benidorm,03501,"9,1",1.578,"8,6",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,63
232,2021-11-02,Hotel Benikaktus,3,"Alcalde Manuel Catalan Chana 12, 03503 Benidorm, España",España,Benidorm,03503,"8,2",1.126,"8,6",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,82
233,2021-11-02,Be Live Experience La Niña,4,"Avenida de España, s/n - Urb. San Eugenio, 38660 Adeje, España",España,Adeje,38660,"7,5",1.161,"8,5",0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,161
234,2021-11-02,Hotel Iris,3,"Amilcar, 3, 07600 El Arenal, España",España,Arenal,07600,"8,0",701,"8,5",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,43
235,2021-11-02,Ona Alanda Club Marbella,4,"Avenida de los Jardines de las Golondrinas, 1, 29604 Marbella, España",España,Marbella,29604,"8,7",1.755,nan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,85
236,2021-11-02,Aparthotel BCL Levante Club,3,"Estocolmo, 8, 03581 Benidorm, España",España,Benidorm,03581,"8,2",1.723,Primera línea de playa,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,51
237,2021-11-02,Silken Río Santander,4,"Avenida Reina Victoria, 153, 39005 Santander, España",España,Santander,39005,"8,3",2.996,"9,0",0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,63
238,2021-11-02,HM Tropical,4,"Calle Marbella, 16, 07610 Playa de Palma, España",España,Palma,07610,"8,1",896,"8,5",0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,73
239,2021-11-02,Hotel Valencia Center,4,"Avenida de Francia, 33, Camins al Grau, 46023 Valencia, España",España,Valencia,46023,"8,4",5.599,"8,6",0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,85
240,2021-11-02,Sol Marbella Estepona Atalaya Park,4,"Avenida de las Golondrinas, 2, 29688 Estepona, España",España,Estepona,29688,"8,1",995,nan,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,80
241,2021-11-02,Hotel Trias,4,"Passeig del Mar, s/n, 17230 Palamós, España",España,Palamós,17230,"8,6",2.243,"8,6",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,61
242,2021-11-02,Mercure Monte Igueldo,4,"Paseo del Faro, 134, 20008 San Sebastián, España",España,Sebastián,20008,"8,2",2.108,"8,8",0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,120
243,2021-11-02,Smy Puerto de la Cruz,4,"Avenida Marqués de Villanueva del Prado, 38400 Puerto de la Cruz, España",España,Cruz,38400,"7,6",1.885,nan,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,69
244,2021-11-02,Sallés Hotel Pere IV,4,"Pallars, 128-130, Sant Martí, 08018 Barcelona, España",España,Barcelona,08018,"8,4",5.329,nan,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,108
245,2021-11-02,Iberostar Selection Sábila - Adults Only,5,"Avenida Ernesto Sartí, 5, 38660 Adeje, España",España,Adeje,38660,"9,2",1.860,"8,5",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,223
246,2021-11-02,Hotel Amoros,3,"Ses Llegitimes, 37, 07590 Cala Ratjada, España",España,Ratjada,07590,"8,3",238,"8,9",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,52
247,2021-11-02,Hotel Miramar,3,"Avda. Coll, 2, 35500 Arrecife, España",España,Arrecife,35500,"8,3",1.166,nan,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,87
248,2021-11-02,Exe Las Palmas,4,"Sagasta, 28, 35008 Las Palmas de Gran Canaria, España",España,Canaria,35008,"8,1",1.983,"9,0",0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,89
249,2021-11-02,Hotel Riu Palace Tenerife,5,"Playa del Duque, 38670 Adeje, España",España,Adeje,38670,"8,8",702,"8,5",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,318
250,2021-11-02,Sol Marbella Estepona Atalaya Park,4,"Avenida de las Golondrinas, 2, 29688 Estepona, España",España,Estepona,29688,"8,1",995,nan,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,80
251,2021-11-02,Hotel Trias,4,"Passeig del Mar, s/n, 17230 Palamós, España",España,Palamós,17230,"8,6",2.243,"8,6",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,61
252,2021-11-02,Smy Puerto de la Cruz,4,"Avenida Marqués de Villanueva del Prado, 38400 Puerto de la Cruz, España",España,Cruz,38400,"7,6",1.885,nan,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,69
253,2021-11-02,Sallés Hotel Pere IV,4,"Pallars, 128-130, Sant Martí, 08018 Barcelona, España",España,Barcelona,08018,"8,4",5.329,nan,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,108
254,2021-11-02,Iberostar Selection Sábila - Adults Only,5,"Avenida Ernesto Sartí, 5, 38660 Adeje, España",España,Adeje,38660,"9,2",1.860,"8,5",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,223
255,2021-11-02,Abora Catarina by Lopesan Hotels,4,"Avenida de Tirajana, 1, 35100 Playa del Inglés, España",España,Inglés,35100,"8,1",514,"8,7",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,131
256,2021-11-02,Hotel Amoros,3,"Ses Llegitimes, 37, 07590 Cala Ratjada, España",España,Ratjada,07590,"8,3",238,"8,9",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,52
257,2021-11-02,Hotel Miramar,3,"Avda. Coll, 2, 35500 Arrecife, España",España,Arrecife,35500,"8,3",1.166,nan,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,78
258,2021-11-02,Hotel Poseidon Playa,3,"Racharel, 1, 03502 Benidorm, España",España,Benidorm,03502,"8,1",2.105,"8,7",0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,54
259,2021-11-02,Hesperia Barcelona Del Mar,4,"Espronceda, 6, Sant Martí, 08005 Barcelona, España",España,Barcelona,08005,"8,2",1.755,nan,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,85
260,2021-11-02,Exe Las Palmas,4,"Sagasta, 28, 35008 Las Palmas de Gran Canaria, España",España,Canaria,35008,"8,1",1.983,"9,0",0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,89
261,2021-11-02,Hotel Riu Palace Tenerife,5,"Playa del Duque, 38670 Adeje, España",España,Adeje,38670,"8,8",702,"8,5",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,318
262,2021-11-02,Hipotels Hipocampo Playa,4,"Avenida Sa Coma, s/n, 07560 Cala Millor, España",España,Millor,07560,"8,8",550,"8,7",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,80
263,2021-11-02,Bahía Almuñecar,4,"Avenida Juan Carlos, 1, 18690 Almuñécar, España",España,Almuñécar,18690,"8,4",1.808,nan,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,57
264,2021-11-02,Low Cost Marina,3,"Marina Internacional, Torrevieja, Alicante, 03181 Torrevieja, España",España,Torrevieja,03181,"6,9",263,Primera línea de playa,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,43
265,2021-11-02,Toboso Apar - Turis,3,"Paseo Balcón de Europa, s/n, 29780 Nerja, España",España,Nerja,29780,"8,6",804,"8,5",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,106
266,2021-11-02,Hotel Playa Sur Tenerife,3,"La Gaviota, 38612 El Médano, España",España,Médano,38612,"7,6",802,"8,6",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,67
267,2021-11-02,Hotel Regio Cádiz,3,"Avenida Ana de Viya, 11, 11009 Cádiz, España",España,Cádiz,11009,"8,2",2.170,"9,1",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57
268,2021-11-02,Hotel Torá,3,"Galatzó, 3, 07160 Paguera, España",España,Paguera,07160,"8,5",300,"8,5",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,46
269,2021-11-02,Barceló Costa Ballena Golf & Spa,4,"Urbanización Costa Ballena. Avenida Reina Sofía, s/n, 11520 Costa Ballena, España",España,Ballena,11520,"8,5",1.328,"8,9",0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,77
270,2021-11-02,Hotel Sun Palace Albir & Spa,4,"Hércules, 1, 03581 El Albir, España",España,Albir,03581,"7,9",2.345,nan,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,82
271,2021-11-02,La Manga Club Hotel Príncipe Felipe,5,"Los Belones, La Manga Club, 30389 La Manga del Mar Menor, España",España,Menor,30389,"8,4",1.174,"8,8",0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,137
272,2021-11-02,Hotel Riazor,4,"Avenida Barrié de la Maza, 29, 15004 A Coruña, España",España,Coruña,15004,"8,8",3.592,"8,5",0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,73
273,2021-11-02,Hotel Sa Clau by Mambo,4,"Progreso, 1, 07820 San Antonio, España",España,Antonio,07820,"8,8",564,"8,5",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,88
274,2021-11-02,Nuria,3,"Via Augusta, 145, 43007 Tarragona, España",España,Tarragona,43007,"8,2",1.710,"8,6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,72
275,2021-11-02,Parador de Ceuta,4,"Plaza de Africa, 15, 51001 Ceuta, España",España,Ceuta,51001,"7,7",903,"8,5",0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,80
276,2021-11-02,Iberostar Royal Andalus,4,"Urbanización Novo Sancti Petri, Novo Sancti Petri, 11130 Chiclana de la Frontera, España",España,Frontera,11130,"8,6",1.177,"9,4",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,92
277,2021-11-02,Vincci Selección Estrella del Mar,5,"KM 190,5 A7 (Antigua Carretera N340) Avenida José de Ribera nº 25 ( Urbanización Real de Zaragoza), 29604 Marbella, España",España,Marbella,29604,"8,7",2.035,nan,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,143
278,2021-11-02,Hotel Príncipe de Asturias,4,"Manso, 2, 33203 Gijón, España",España,Gijón,33203,"8,0",2.463,"8,7",0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,69
279,2021-11-02,Melia Marbella Banús,4,"Mario Vargas Llosa, s/n, 29660 Marbella, España",España,Marbella,29660,"8,0",916,"8,7",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,210
280,2021-11-02,Hotel Voramar,4,"Avenida de los Almendros, 6, 03501 Benidorm, España",España,Benidorm,03501,"8,4",1.721,"8,7",0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,71
281,2021-11-02,Hotel Brisa,4,"Avenida de Madrid, 31, 03503 Benidorm, España",España,Benidorm,03503,"8,2",456,"8,6",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,90
282,2021-11-02,Sol Torremolinos - Don Pedro,4,"Avenida del Lido, 29620 Torremolinos, España",España,Torremolinos,29620,"8,4",949,"8,6",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,84
283,2021-11-02,Hotel Riosol,3,"Isla de Lobos, 1, 35130 Puerto Rico, España",España,Rico,35130,"7,2",1.300,"8,8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,95
284,2021-11-02,Hotel Apartamentos Marazul,2,"Paseo del Mediterráneo, 297, 04638 Mojácar, España",España,Mojácar,04638,"8,2",624,,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,84
285,2021-11-02,Hotel Duque de Najera,4,"Gravina, 2, 11520 Rota, España",España,Rota,11520,"8,8",638,"9,1",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,120
286,2021-11-02,VORAMAR,4,"Avda Delfins Polg III, nº 13-14, 07769 Cala en Forcat, España",España,Forcat,07769,"8,0",160,nan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,176
287,2021-11-02,Hotel Asturias,4,"Plaza Mayor, 11, 33201 Gijón, España",España,Gijón,33201,"7,9",1.221,"8,7",0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,59
288,2021-11-02,Hotel Isabel,4,"Paseo Marítimo, 47, 29620 Torremolinos, España",España,Torremolinos,29620,"8,6",953,"8,6",0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,67
289,2021-11-02,Iberostar Playa de Muro,4,"Avenida Albufera, 07408 Playa de Muro, España",España,Muro,07408,"8,9",385,"8,8",0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,148
290,2021-11-02,Hotel Spa Porta Maris by Melia,4,"Plaza Puerta Del Mar, 3-5, 03002 Alicante, España",España,Alicante,03002,"8,6",4.476,nan,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,173
291,2021-11-02,Hotel Riu Palace Meloneras,5,"Avda. Mar Mediterráneo s/n - Las Meloneras Gran Canaria, 35100 Maspalomas, España",España,Maspalomas,35100,"8,9",399,"8,9",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,332
292,2021-11-02,Estela Barcelona,4,"Avenida Port D'aiguadolç, 8, 08870 Sitges, España",España,Sitges,08870,"8,4",1.054,"8,5",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,98
293,2021-11-02,IFA Altamarena Hotel,4,"Avenida del Saladar, 28, 35625 Morro del Jable, España",España,Jable,35625,"7,3",212,"9,6",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,178
294,2021-11-02,Benabola Hotel & Suites,4,"Paseo Benabola, bloque 3 bajo, 29660 Marbella, España",España,Marbella,29660,"7,7",1.218,nan,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,77
295,2021-11-02,La Barracuda,3,"Avenida España, 1, 29620 Torremolinos, España",España,Torremolinos,29620,"8,2",1.941,"8,6",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,49
296,2021-11-02,THB El Cid - Adults Only,4,"Vaixell 2, 07610 Can Pastilla, España",España,Pastilla,07610,"8,6",1.115,"8,5",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,114
297,2021-11-02,Occidental Cádiz,4,"Avenida de Andalucía, 89, 11009 Cádiz, España",España,Cádiz,11009,"8,5",1.673,"9,1",0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,83
298,2021-11-02,Hotel Gran Claustre Restaurant & Spa,4,"Calle del Cup, 2, 43893 Altafulla, España",España,Altafulla,43893,"8,1",934,"8,7",0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,105
299,2021-11-02,Sol Costa Atlantis Tenerife,4,"Avenida Venezuela, 15, 38400 Puerto de la Cruz, España",España,Cruz,38400,"8,1",997,nan,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,165
300,2021-11-02,Nuria,3,"Via Augusta, 145, 43007 Tarragona, España",España,Tarragona,43007,"8,2",1.710,"8,6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,72
301,2021-11-02,Parador de Ceuta,4,"Plaza de Africa, 15, 51001 Ceuta, España",España,Ceuta,51001,"7,7",903,"8,5",0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,80
302,2021-11-02,Iberostar Royal Andalus,4,"Urbanización Novo Sancti Petri, Novo Sancti Petri, 11130 Chiclana de la Frontera, España",España,Frontera,11130,"8,6",1.177,"9,4",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,92
303,2021-11-02,Vincci Selección Estrella del Mar,5,"KM 190,5 A7 (Antigua Carretera N340) Avenida José de Ribera nº 25 ( Urbanización Real de Zaragoza), 29604 Marbella, España",España,Marbella,29604,"8,7",2.035,nan,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,143
304,2021-11-02,Hotel Príncipe de Asturias,4,"Manso, 2, 33203 Gijón, España",España,Gijón,33203,"8,0",2.463,"8,7",0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,69
305,2021-11-02,Melia Marbella Banús,4,"Mario Vargas Llosa, s/n, 29660 Marbella, España",España,Marbella,29660,"8,0",916,"8,7",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,210
306,2021-11-02,Hotel Voramar,4,"Avenida de los Almendros, 6, 03501 Benidorm, España",España,Benidorm,03501,"8,4",1.721,"8,7",0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,71
307,2021-11-02,Hotel Brisa,4,"Avenida de Madrid, 31, 03503 Benidorm, España",España,Benidorm,03503,"8,2",456,"8,6",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,90
308,2021-11-02,Sol Torremolinos - Don Pedro,4,"Avenida del Lido, 29620 Torremolinos, España",España,Torremolinos,29620,"8,4",949,"8,6",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,84
309,2021-11-02,Marriott's Playa Andaluza,4,"Carretera de Cádiz, km 168, 29680 Estepona, España",España,Estepona,29680,"8,9",85,nan,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,379
310,2021-11-02,Hotel Riosol,3,"Isla de Lobos, 1, 35130 Puerto Rico, España",España,Rico,35130,"7,2",1.300,"8,8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,95
311,2021-11-02,Hotel Apartamentos Marazul,2,"Paseo del Mediterráneo, 297, 04638 Mojácar, España",España,Mojácar,04638,"8,2",624,,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,84
312,2021-11-02,Hotel Duque de Najera,4,"Gravina, 2, 11520 Rota, España",España,Rota,11520,"8,8",638,"9,1",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,120
313,2021-11-02,Hotel Simbad Ibiza & Spa,4,"Ses Figueres, 22, 07800 Talamanca, España",España,Talamanca,07800,"8,2",841,"8,6",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,79
